price,Комнатность,Площадь квартиры,Жилая площадь,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Балкон/лоджия,Ремонт,Вид из окон,Год постройки,Высота потолков,Лифт,Материал стен,Парковка,Мебель,Вид из окна,,Срок сдачи,Территория,Временная эпоха,Отопление,Консьерж,Отделка,Серия дома,Тип жилья,Кухонная мебель,Кондиционер,Посудомойка,Холодильник,Стиральная машина,Реновация,Интернет,Телевизор
14200000,2-комнатная,"52,5 м²",30 м²,9 м²,10 из 12,совмещённый,1,есть,Хороший,во двор и на улицу,,"2,7 м",есть,панель,открытая,есть,,Фитнес клуб,,,брежневка,центральное,,,П-46,,есть,,,,,,,
20423222,2-комнатная,"52,5 м²",28 м²,"10,8 м²",12 из 13,совмещённый,1,,,,,"2,87 м",есть,монолит,открытая,,,,4 кв. 2026 г.,,,,,,,,,,,,,,,
21669048,2-комнатная,"52,5 м²","22,4 м²",,12 из 53,,,,,,,"2,85 м",есть,монолит,подземная,,во двор,,2025 г.,,,,,предчистовая,,,,,,,,,,
21724500,2-комнатная,"52,5 м²","21,3 м²",,15 из 19,,2,,,,,"2,85 м",есть,кирпич-монолит,подземная,,во двор,,2027 г.,,,,,предчистовая,,,,,,,,,,
26478637,2-комнатная,"52,5 м²","24,2 м²","19,3 м²",26 из 30,совмещённый,2,,,,2023,"2,87 м",есть,кирпич-монолит,подземная,,во двор,Спортивная площадка,,,,,,предчистовая,,,,,,,,,,
18591724,2-комнатная,"52,5 м²",28 м²,"10,8 м²",4 из 13,совмещённый,1,,,,,"2,87 м",есть,монолит,открытая,,,,4 кв. 2026 г.,,,,,,,,,,,,,,,
22629337,2-комнатная,"52,5 м²","19,9 м²",,4 из 46,,,,,,,"2,85 м",,,,,,,2028 г.,,,,,,,,,,,,,,,
16500000,2-комнатная,"52,5 м²","31,6 м²",9 м²,7 из 14,раздельный,1,есть,Черновая отделка,,,,есть,,закрытая,,,Хорошая школа,,,брежневка,центральное,,,Башня Вулыха,,есть,,,,,,есть,
21537809,2-комнатная,"52,5 м²","22,4 м²",,9 из 53,,,,,,,"2,85 м",есть,монолит,подземная,,во двор,,2025 г.,,,,,предчистовая,,,,,,,,,,
16500000,2-комнатная,"52,6 м²","36,7 м²",4 м²,16 из 24,совмещённый,1,,Нужен ремонт,,2024,"2,7 м",есть,монолит,подземная,,на улицу,,,,,,,,,,,,,,,,,
23774148,2-комнатная,"52,6 м²","28,8 м²","11,9 м²",17 из 27,,,,,,,3 м,есть,монолит,подземная,,,,2025 г.,,,,,чистовая,,,,,,,,,,
15800000,2-комнатная,"52,6 м²","29,6 м²",9 м²,2 из 16,раздельный,1,есть,,,,,,,,,во двор,Хорошая школа,,,брежневка,центральное,,,,,,,,есть,,,,
11146986,2-комнатная,"52,6 м²","20,7 м²","18,8 м²",5 из 7,совмещённый,1,есть,,,,"2,7 м",есть,монолит,открытая,,,,4 кв. 2025 г.,,,,,без отделки,,,,,,,,,,
12500000,2-комнатная,"52,6 м²","30,2 м²","8,5 м²",9 из 14,раздельный,1,есть,,,,,есть,панель,,,во двор,Хорошая школа,,,,центральное,,,П-30,,,,,,,,,
12000000,2-комнатная,"52,7 м²","30,6 м²",9 м²,1 из 12,раздельный,1,,Хороший,,,"2,64 м",есть,панель,закрытая,,во двор,Хорошая школа,,,брежневка,центральное,,,П-30,,,,,,,,,
26297458,2-комнатная,"52,7 м²","24,2 м²","19,3 м²",18 из 30,совмещённый,2,,,,2023,"2,87 м",есть,кирпич-монолит,подземная,,во двор,Спортивная площадка,,,,,,предчистовая,,,,,,,,,,
16100000,2-комнатная,"52,7 м²","37,7 м²","7,7 м²",2 из 5,раздельный,1,,Хороший,,,"2,7 м",есть,кирпич,,,во двор,Хорошие школы,,,сталинка,,,,,,,,,,,,,
23500000,2-комнатная,"52,7 м²",29 м²,8 м²,2 из 6,совмещённый,2,есть,Дизайнерский,во двор и на улицу,,3 м,есть,кирпич,,есть,,Хорошая школа,,закрытая,сталинка,центральное,,,,,есть,,,есть,есть,,есть,
20738978,2-комнатная,"52,7 м²",31 м²,"7,7 м²",4 из 13,,,,,,,"2,92 м",есть,монолит,закрытая,,,,4 кв. 2027 г.,,,,,без отделки,,,,,,,,,,
8299000,2-комнатная,"52,7 м²",35 м²,10 м²,4 из 4,совмещённый,1,есть,Нужен ремонт,,,3 м,есть,,закрытая,нет,во двор,,,,,,,,,,,,,,,,,
14300000,2-комнатная,"52,7 м²",31 м²,9 м²,4 из 9,раздельный,1,,Хороший,,,"2,65 м",есть,кирпич,,,во двор,Хорошая школа,,,брежневка,центральное,,,,,,,,,,,,
21296175,2-комнатная,"52,7 м²",31 м²,"7,7 м²",6 из 13,,,,,,,"2,92 м",есть,монолит,закрытая,,,,4 кв. 2027 г.,,,,,без отделки,,,,,,,,,,
9500000,2-комнатная,"52,7 м²","29,6 м²","7,5 м²",7 из 9,раздельный,1,есть,Хороший,,,,есть,панель,закрытая,,на улицу,,,,,центральное,,,,,,,,,,,,
22266808,2-комнатная,"52,8 м²",22 м²,"22,5 м²",20 из 53,,,,,,,"2,85 м",есть,монолит,подземная,,во двор,,2025 г.,,,,,предчистовая,,,,,,,,,,
26448945,2-комнатная,"52,8 м²","24,2 м²","19,3 м²",21 из 30,совмещённый,2,,,,2023,"2,87 м",есть,кирпич-монолит,подземная,,во двор,Спортивная площадка,,,,,,предчистовая,,,,,,,,,,
13769547,2-комнатная,"52,9 м²","22,5 м²","16,1 м²",2 из 16,,,,,,,"2,95 м",,,,,,,4 кв. 2026 г.,,,,,чистовая,,,,,,,,,,
13906889,2-комнатная,"52,9 м²","22,5 м²","16,1 м²",3 из 16,,,,,,,"2,95 м",,,,,,,4 кв. 2026 г.,,,,,чистовая,,,,,,,,,,
12000000,2-комнатная,"52,9 м²",36 м²,"8,6 м²",6 из 12,раздельный,1,,Нужен ремонт,,,,есть,блок,закрытая,,,,,,,центральное,,,II-68,,,,,,,,,
13945828,2-комнатная,"52,9 м²","22,5 м²","16,1 м²",6 из 16,,,,,,,"2,95 м",,,,,,,4 кв. 2026 г.,,,,,чистовая,,,,,,,,,,
22855709,2-комнатная,"52,9 м²","20,2 м²",,6 из 46,,,,,,,"2,85 м",,,,,,,2028 г.,,,,,,,,,,,,,,,
13200000,2-комнатная,52 м²,"29,7 м²",9 м²,1 из 9,раздельный,1,,Евро,во двор и на улицу,,"2,64 м",есть,панель,закрытая,есть,,Хорошая школа,,,,центральное,,,П-46,,,,,,,,,
30000000,2-комнатная,52 м²,,"10,7 м²",10 из 12,раздельный,1,есть,,,,,,кирпич,,,,Хорошие школы,,,,центральное,,,,,,,,,,,,
15500000,2-комнатная,52 м²,"29,9 м²","8,5 м²",11 из 12,совмещённый,1,есть,Евро,во двор и на улицу,,,есть,панель,,,,Хорошая школа,,,,центральное,,,П-47,,,,,,,,,
17900000,2-комнатная,52 м²,28 м²,12 м²,13 из 20,раздельный,1,есть,Черновая отделка,,2018,"2,8 м",есть,монолит,,,во двор,,,,,,,,,,,,,,,,,
23461360,2-комнатная,52 м²,"25,4 м²",,19 из 22,,,,,,,"2,85 м",,,,,,,2028 г.,,,,,,,,,,,,,,,
16990000,2-комнатная,52 м²,"30,3 м²",9 м²,3 из 17,раздельный,1,есть,Хороший,,,,есть,,,,во двор,Хорошая школа,,,,центральное,,,П-44,,,,,,,,,
16990000,2-комнатная,52 м²,"30,3 м²",9 м²,3 из 17,раздельный,1,есть,,,,,есть,панель,,,,Хорошая школа,,,,центральное,,,П-44,,,,,,,,,
10923290,2-комнатная,52 м²,"32,4 м²",7 м²,5 из 7,совмещённый,1,,,,,"2,7 м",есть,монолит,открытая,,,,4 кв. 2025 г.,,,,,без отделки,,,,,,,,,,
23900000,2-комнатная,52 м²,30 м²,10 м²,6 из 12,совмещённый,1,,Дизайнерский,,,"2,7 м",есть,монолит,закрытая,есть,во двор,Хорошие школы,,,,центральное,,,,,,,,,,,,
14700000,2-комнатная,52 м²,36 м²,9 м²,7 из 12,раздельный,1,,Нужен ремонт,,,,есть,панель,,есть,во двор,Хорошая школа,,,брежневка,,,,II-68,,,,,,,,,
12800000,2-комнатная,52 м²,30 м²,8 м²,8 из 12,раздельный,1,есть,,,,,,,,,на улицу,,,,брежневка,центральное,,,,,,,,,,,,
14000000,2-комнатная,52 м²,31 м²,11 м²,9 из 12,раздельный,1,,Хороший,,,"2,48 м",есть,панель,закрытая,есть,во двор,,,,,,,,II-68,,,,,,,,,
24500000,2-комнатная,"53,1 м²","30,5 м²","9,7 м²",10 из 17,раздельный,1,,,,,,есть,панель,,,на улицу,,,,,центральное,,,П-44Т,,,,,,,,,
12850200,2-комнатная,"53,1 м²","19,7 м²","10,1 м²",15 из 30,,2,,,,,"2,88 м",,монолит,закрытая,,во двор,,4 кв. 2027 г.,,,,,без отделки,,,,,,,,,,
12850200,2-комнатная,"53,1 м²","19,7 м²","10,1 м²",16 из 30,,2,,,,,"2,88 м",,монолит,закрытая,,во двор,,4 кв. 2027 г.,,,,,без отделки,,,,,,,,,,
12850200,2-комнатная,"53,1 м²","19,7 м²","10,1 м²",17 из 30,,2,,,,,"2,88 м",,монолит,закрытая,,во двор,,4 кв. 2027 г.,,,,,без отделки,,,,,,,,,,
18000000,2-комнатная,"53,1 м²",,"8,8 м²",9 из 17,совмещённый,1,,Дизайнерский,,,"2,65 м",есть,,закрытая,есть,во двор,Спортивная площадка,,,,центральное,,,П-3,,,,,,,,,
30500000,2-комнатная,"53,2 м²","18,9 м²","18,8 м²",15 из 25,,,,,,2021,,,монолит,,есть,,Спортивная площадка,,,,,,,,апартаменты,есть,,,есть,есть,,,
25650000,2-комнатная,"53,2 м²",30 м²,10 м²,28 из 47,совмещённый,1,,Нужен ремонт,,2023,"3,1 м",есть,монолит,,,,,,,,,,,,,,,,,,,,
25500000,2-комнатная,"53,2 м²","29,4 м²","8,6 м²",3 из 8,раздельный,1,,Нужен ремонт,,,,есть,кирпич,,,на улицу,Хорошие школы,,,сталинка,центральное,,,,,,,,,,,,
25000000,2-комнатная,"53,2 м²","24,1 м²","15,8 м²",4 из 5,,,,,,,,,кирпич,,,,Хорошая школа,,,,центральное,,,,,,,,,,,,
9300000,2-комнатная,"53,3 м²","32,3 м²","9,1 м²",1 из 17,раздельный,1,есть,Чистовая отделка,,,,есть,монолит,,нет,во двор,Спортивная площадка,,,,центральное,,,П-3,,есть,,,,,,,
23715236,2-комнатная,"53,3 м²","20,9 м²","24,5 м²",13 из 53,,,,,,,"2,85 м",есть,монолит,подземная,,во двор,,2025 г.,,,,,предчистовая,,,,,,,,,,
13000000,2-комнатная,"53,3 м²",23 м²,20 м²,14 из 17,,2,,Евро,,2019,"2,6 м",есть,монолит,,есть,,,,,,,,,,,,,,,,,,
23786449,2-комнатная,"53,3 м²","20,9 м²","24,5 м²",14 из 53,,,,,,,"2,85 м",есть,монолит,подземная,,во двор,,2025 г.,,,,,предчистовая,,,,,,,,,,
21171559,2-комнатная,"53,3 м²","36,7 м²","7,7 м²",19 из 27,,,,,,,"2,92 м",есть,монолит,закрытая,,,,2 кв. 2027 г.,,,,,без отделки,,,,,,,,,,
10700000,2-комнатная,"53,3 м²",26 м²,"11,3 м²",3 из 8,совмещённый,1,есть,Евро,во двор и на улицу,2020,"2,75 м",есть,,,есть,,,,,,,,,,,,,,,,,,
16000000,2-комнатная,"53,3 м²","29,3 м²","11,5 м²",3 из 9,совмещённый,1,есть,Евро,во двор и на улицу,,"2,7 м",есть,панель,,,,,,,,,,,П-46,,,,,,,,,
16000000,2-комнатная,"53,3 м²","29,3 м²","11,5 м²",3 из 9,совмещённый,1,есть,,,,"2,7 м",есть,панель,,,на улицу,,,,,,,,П-46,,,,,,,,,
17100000,2-комнатная,"53,3 м²","30,5 м²","8,6 м²",7 из 12,раздельный,1,,Дизайнерский,во двор и на улицу,,"2,6 м",есть,блок,закрытая,нет,,Хорошие школы,,,брежневка,центральное,,,П-47,,,,,,,,,
10600000,2-комнатная,"53,4 м²","38,2 м²","7,7 м²",1 из 9,раздельный,1,,,,,"2,64 м",,панель,,нет,во двор,Хорошая школа,,,брежневка,центральное,,,II-49,,,,,,,,,
14900000,2-комнатная,"53,4 м²","30,2 м²","8,5 м²",11 из 14,раздельный,1,есть,Нужен ремонт,,,"2,64 м",есть,панель,,нет,во двор,,,,,центральное,,,П-55,,,,,,,,,
12000000,2-комнатная,"53,4 м²",32 м²,"9,2 м²",12 из 17,раздельный,1,есть,Евро,,,"2,64 м",есть,панель,,нет,во двор,Хорошая школа,,,,,,,П-3,,есть,,,,,,есть,
12000000,2-комнатная,"53,4 м²","32,1 м²","10,2 м²",13 из 14,раздельный,1,,Нужен ремонт,,,"2,7 м",есть,монолит,,нет,на улицу,,,,,центральное,,,П-3М,,,,,,,,,
14471400,2-комнатная,"53,4 м²","27,9 м²","10,2 м²",13 из 22,,,,,,,,,монолит,,,,,4 кв. 2026 г.,,,,,,,,,,,,,,,
22154286,2-комнатная,"53,4 м²","22,7 м²",,16 из 53,,,,,,,"2,85 м",есть,монолит,подземная,,во двор,,2025 г.,,,,,предчистовая,,,,,,,,,,
