price,Комнатность,Площадь квартиры,Жилая площадь,Этаж,Отделка,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Площадь кухни,Санузел,Кол-во санузлов,Балкон/лоджия,Серия дома,Отопление,,Тип жилья,Вид из окна,Ремонт,Вид из окон,Временная эпоха,Реновация,Территория,Год постройки,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Консьерж
49899150,2-комнатная,"73,5 м²","34,5 м²",12 из 22,,3 кв. 2028 г.,"3,07 м",есть,монолит,закрытая,"17,8 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
51009000,2-комнатная,"73,5 м²","34,5 м²",14 из 22,,3 кв. 2028 г.,"3,23 м",есть,монолит,закрытая,"17,8 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
37000000,2-комнатная,"73,5 м²",38 м²,15 из 17,,2025 г.,"3,1 м",есть,монолит,подземная,16 м²,совмещённый,2,,,,,,во двор,Черновая отделка,,,,,,,,,,,,,,
41719636,2-комнатная,"73,5 м²","28,8 м²",18 из 23,без отделки,3 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,,,,,,,,,,есть
29890000,2-комнатная,"73,5 м²","36,2 м²",3 из 9,,,"3,15 м",есть,монолит,подземная,"10,5 м²",,2,есть,,,,,,Черновая отделка,во двор и на улицу,,,,2024,,,,,,,,,
25000000,2-комнатная,"73,5 м²",39 м²,5 из 8,,,,есть,кирпич-монолит,,16 м²,совмещённый,1,,,,,,на улицу,,,,,,2017,,,,,,,,,
31675744,2-комнатная,"73,7 м²","43,3 м²",10 из 17,,2025 г.,,,монолит,подземная,"5,5 м²",,,,,,,,,,,,,,,,,,,,,,,
35626885,2-комнатная,"73,7 м²",30 м²,22 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"27,2 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
35865042,2-комнатная,"73,7 м²",30 м²,25 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"27,2 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
36028776,2-комнатная,"73,7 м²",30 м²,26 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"27,2 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
36110642,2-комнатная,"73,7 м²",30 м²,28 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"27,2 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
36192509,2-комнатная,"73,7 м²",30 м²,29 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"27,2 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
31092261,2-комнатная,"73,7 м²","43,3 м²",4 из 17,,2025 г.,,,монолит,подземная,"5,5 м²",,,,,,,,,,,,,,,,,,,,,,,
31400769,2-комнатная,"73,7 м²","43,3 м²",7 из 17,,2025 г.,,,монолит,подземная,"5,5 м²",,,,,,,,,,,,,,,,,,,,,,,
34406327,2-комнатная,"73,7 м²",30 м²,7 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"27,2 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
33720267,2-комнатная,"73,8 м²","28,7 м²",12 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"26,1 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
33794853,2-комнатная,"73,8 м²","28,7 м²",13 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"26,1 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
33869438,2-комнатная,"73,8 м²","28,7 м²",14 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"26,1 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
43017840,2-комнатная,"73,8 м²","28,8 м²",18 из 23,без отделки,,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,2024,,,,,,,,,есть
34205075,2-комнатная,"73,8 м²","28,7 м²",18 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"26,1 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
36226352,2-комнатная,"73,8 м²","28,7 м²",24 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"26,1 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
33459216,2-комнатная,"73,8 м²","28,7 м²",9 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"26,1 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
40485800,2-комнатная,73 м²,"31,7 м²",13 из 19,,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,"8,6 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
29900000,2-комнатная,73 м²,35 м²,17 из 56,,,"3,1 м",есть,монолит,подземная,17 м²,,2,,,,,,на улицу,Нужен ремонт,,,,,2024,,,,,,,,,
29523604,2-комнатная,73 м²,,2 из 15,предчистовая,2026 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
31000000,2-комнатная,73 м²,31 м²,2 из 52,,,"3,1 м",есть,монолит,подземная,20 м²,совмещённый,2,,,,,,на улицу,Черновая отделка,,,,,2024,есть,,,,,,,,
32000000,2-комнатная,73 м²,31 м²,26 из 52,,,"3,1 м",есть,монолит,подземная,20 м²,совмещённый,2,,,,,,на улицу,Черновая отделка,,,,,2024,есть,,,,,,,,
29900000,2-комнатная,73 м²,30 м²,5 из 56,,,"3,1 м",есть,монолит,подземная,18 м²,,3,,,,,,во двор,Нужен ремонт,,,,,2024,,,,,,,,,
30800000,2-комнатная,73 м²,"30,2 м²",6 из 22,,,"3,1 м",есть,монолит,подземная,"18,7 м²",,,,,,,,на улицу,Нужен ремонт,,,,,2023,,,,,,,,,
30790000,2-комнатная,73 м²,45 м²,7 из 27,,,"4,6 м",есть,кирпич-монолит,подземная,"8,5 м²",,2,,,,,,на улицу,Нужен ремонт,,,,,2022,,,,,,,,,
45728080,2-комнатная,"74,1 м²","26,6 м²",15 из 23,без отделки,,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,2024,,,,,,,,,есть
33939724,2-комнатная,"74,2 м²","40,8 м²",2 из 17,без отделки,2025 г.,"3,06 м",,,,,,,,,,,,во двор,,,,,,,,,,,,,,,
25570000,2-комнатная,"74,2 м²","28,8 м²",23 из 24,,2026 г.,,,,,"17,5 м²",,,,,,,,,,,,,,,,,,,,,,,
35500000,2-комнатная,"74,3 м²","33,1 м²",15 из 20,,,"3,1 м",,монолит,подземная,"24,7 м²",раздельный,1,,,,,,во двор,Нужен ремонт,,,,,2024,,,,,,,,,
36350278,2-комнатная,"74,4 м²","49,7 м²",12 из 15,,2025 г.,,,монолит,подземная,"6,6 м²",,,,,,,,,,,,,,,,,,,,,,,
41396638,2-комнатная,"74,5 м²","31,2 м²",16 из 23,без отделки,3 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,"18,5 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,есть
54585000,2-комнатная,"74,5 м²","31,2 м²",17 из 23,без отделки,3 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,,,,,,,,,,есть
43485650,2-комнатная,"74,5 м²","30,5 м²",18 из 19,,2 кв. 2025 г.,"3,37 м",есть,монолит,закрытая,"10,2 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
50375960,2-комнатная,"74,6 м²","31,1 м²",6 из 23,без отделки,3 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,,,,,,,,,,есть
38242195,2-комнатная,"74,6 м²","31,2 м²",7 из 23,без отделки,3 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,,,,,,,,,,есть
41219460,2-комнатная,"74,7 м²","30,5 м²",13 из 19,,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,"10,2 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
37500000,2-комнатная,"74,7 м²","30,1 м²",16 из 24,,2025 г.,"3,1 м",есть,монолит,подземная,"17,8 м²",совмещённый,2,,,,,,,Черновая отделка,во двор и на улицу,,,,,,,,,,,,,
29900000,2-комнатная,"74,7 м²","30,8 м²",3 из 28,,,"3,15 м",есть,монолит,подземная,"28,5 м²",,2,,,,,,,Черновая отделка,во двор и на улицу,,,,2024,,,,,,,,,
40096407,2-комнатная,"74,7 м²",,6 из 25,,2 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46712600,2-комнатная,"74,8 м²","28,9 м²",10 из 20,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,"24,9 м²",раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
34065086,2-комнатная,"74,8 м²",,12 из 25,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28418964,2-комнатная,"74,8 м²",,13 из 25,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49472720,2-комнатная,"74,8 м²","28,9 м²",15 из 20,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,"24,9 м²",раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
50078600,2-комнатная,"74,8 м²","28,9 м²",16 из 20,,3 кв. 2028 г.,"3,1 м",есть,монолит,закрытая,"24,9 м²",раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
38543091,2-комнатная,"74,8 м²",,20 из 25,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44386320,2-комнатная,"74,8 м²","28,9 м²",5 из 20,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,"24,9 м²",раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
36000000,2-комнатная,74 м²,,10 из 10,,,,есть,панель,закрытая,32 м²,совмещённый,2,,,,,,,Хороший,во двор и на улицу,,,,,,,,есть,,,,,
28500000,2-комнатная,74 м²,50 м²,14 из 47,,,"3,15 м",есть,монолит,подземная,19 м²,совмещённый,2,,,,,,на улицу,Нужен ремонт,,,,,2024,,,,,,,,,
41232260,2-комнатная,74 м²,"25,9 м²",18 из 23,без отделки,3 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,закрытая,,,,,,,,,,есть
38287600,2-комнатная,74 м²,"30,2 м²",2 из 19,,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,"10,1 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
40000000,2-комнатная,74 м²,45 м²,9 из 13,,,"3,12 м",есть,монолит,подземная,10 м²,совмещённый,2,,,,Спортивная площадка,,,Нужен ремонт,во двор и на улицу,,,,2022,,,,,,,,,
37151968,2-комнатная,"75,1 м²",,22 из 25,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30476413,2-комнатная,"75,1 м²",,5 из 25,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30962329,2-комнатная,"75,1 м²",,7 из 25,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40463880,2-комнатная,"75,1 м²","30,7 м²",9 из 10,,2 кв. 2025 г.,"3,37 м",есть,монолит,закрытая,"14,2 м²",совмещённый,1,,,,,,,,,,,закрытая,,,,,,,,,,
46689999,2-комнатная,"75,3 м²","29,6 м²",12 из 21,,1 кв. 2025 г.,,,монолит,,,совмещённый,2,,,,,апартаменты,во двор,,,,,,,,,,,,,,,
47499999,2-комнатная,"75,3 м²","29,6 м²",13 из 21,,1 кв. 2025 г.,,,монолит,,,совмещённый,2,,,,,апартаменты,на улицу,,,,,,,,,,,,,,,
50329999,2-комнатная,"75,3 м²","29,6 м²",16 из 21,,1 кв. 2025 г.,,,монолит,,,совмещённый,2,,,,,апартаменты,на улицу,,,,,,,,,,,,,,,
51459999,2-комнатная,"75,3 м²","29,6 м²",18 из 21,,1 кв. 2025 г.,,,монолит,,,совмещённый,2,,,,,апартаменты,на улицу,,,,,,,,,,,,,,,
41559999,2-комнатная,"75,3 м²","29,6 м²",4 из 21,,1 кв. 2025 г.,,,монолит,,,совмещённый,2,,,,,апартаменты,во двор,,,,,,,,,,,,,,,
44009999,2-комнатная,"75,3 м²","29,6 м²",7 из 21,,1 кв. 2025 г.,,,монолит,,,совмещённый,2,,,,,апартаменты,во двор,,,,,,,,,,,,,,,
38900000,2-комнатная,"75,4 м²",45 м²,23 из 37,,,"3,1 м",есть,монолит,закрытая,15 м²,совмещённый,2,,,,,,,Дизайнерский,во двор и на улицу,,,,2021,,,,,,,,,
38000000,2-комнатная,"75,5 м²",30 м²,15 из 23,,2025 г.,"3,1 м",есть,кирпич-монолит,подземная,23 м²,совмещённый,2,,,,,,на улицу,Черновая отделка,,,,,,,,,,,,,,
42642400,2-комнатная,"75,5 м²","30,4 м²",4 из 10,,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,"7,8 м²",совмещённый,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
28827036,2-комнатная,"75,6 м²",30 м²,44 из 59,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
34924170,2-комнатная,"75,7 м²",,24 из 25,,2 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48290625,2-комнатная,"75,8 м²","48,9 м²",17 из 23,без отделки,2 кв. 2027 г.,"3,3 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,,,,,,,
42708930,2-комнатная,"75,9 м²","30,4 м²",3 из 10,,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,"7,8 м²",совмещённый,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
30500000,2-комнатная,"75,9 м²",45 м²,3 из 6,,,"2,72 м",есть,кирпич,закрытая,"9,7 м²",совмещённый,1,,,центральное,Хорошие школы,,во двор,Евро,,,,,,,,,,,,,,
29725650,2-комнатная,75 м²,"52,9 м²",10 из 13,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"6,4 м²",,,,,,,,,,,,,,,,,,,,,,,
30700500,2-комнатная,75 м²,"52,9 м²",12 из 13,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"6,4 м²",,,,,,,,,,,,,,,,,,,,,,,
33950000,2-комнатная,75 м²,"38,6 м²",12 из 25,,,3 м,есть,монолит,подземная,"23,8 м²",совмещённый,2,есть,,,,,во двор,Нужен ремонт,,,,,2021,,,,,,,,,
23500000,2-комнатная,75 м²,42 м²,14 из 14,,,"2,7 м",есть,монолит,,16 м²,совмещённый,1,есть,,,,,,Евро,во двор и на улицу,,,,2016,,есть,есть,есть,,есть,есть,есть,
44500000,2-комнатная,75 м²,48 м²,16 из 19,,,3 м,есть,монолит,подземная,10 м²,совмещённый,1,,,,,,,Дизайнерский,во двор и на улицу,,,,2019,,,,есть,,есть,,,
38227500,2-комнатная,75 м²,"31,7 м²",3 из 10,,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,"7,8 м²",совмещённый,1,,,,,,,,,,,закрытая,,,,,,,,,,
44350000,2-комнатная,75 м²,50 м²,3 из 41,,,"3,3 м",есть,монолит,подземная,20 м²,,2,есть,,,,,на улицу,Чистовая отделка,,,,,2023,,,,,,,,,
25000000,2-комнатная,75 м²,42 м²,3 из 6,,,3 м,есть,монолит,,11 м²,совмещённый,2,есть,,центральное,,,,Дизайнерский,во двор и на улицу,,,,,есть,,,нет,,,,,
37750000,2-комнатная,75 м²,47 м²,4 из 10,,,3 м,есть,монолит,подземная,"20,6 м²",совмещённый,2,,,,,,,Нужен ремонт,во двор и на улицу,,,,2021,,,,,,,,,
