price,Комнатность,Площадь квартиры,Жилая площадь,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Территория,Балкон/лоджия,Ремонт,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Отопление,Консьерж,,Вид из окон,Тип жилья,Вид из окна,Отделка,Год постройки,Временная эпоха,Серия дома,Реновация
18380197,3-комнатная,"82,4 м²","42,3 м²","18,3 м²",13 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,во двор,чистовая,,,,
18638020,3-комнатная,"82,4 м²","42,3 м²","18,3 м²",15 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,во двор,чистовая,,,,
26500000,3-комнатная,"82,4 м²",42 м²,20 м²,2 из 16,совмещённый,2,,"3,01 м",есть,монолит,открытая,,,Нужен ремонт,,,,,,,,,,,,во двор и на улицу,,,,2019,,,
17616032,3-комнатная,"82,5 м²","39,3 м²","20,9 м²",3 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
17883397,3-комнатная,"82,5 м²","39,3 м²","20,9 м²",6 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
18061641,3-комнатная,"82,5 м²","39,3 м²","20,9 м²",7 из 23,,,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
49718592,3-комнатная,"82,6 м²","35,4 м²",,13 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
49473270,3-комнатная,"82,6 м²","35,4 м²",,9 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
30035838,3-комнатная,"82,6 м²","42,3 м²",,9 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,
49942530,3-комнатная,"82,7 м²","33,4 м²","28,9 м²",4 из 22,раздельный,1,3 кв. 2028 г.,"3,07 м",есть,монолит,закрытая,закрытая,есть,,,,,,,,,,,,,,,,,,,,
30263400,3-комнатная,"82,8 м²","42,4 м²",,12 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,
31843482,3-комнатная,"82,8 м²",,,13 из 15,,,2026 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,,,,,,,,,во двор,предчистовая,,,,
31859852,3-комнатная,"82,8 м²",,,13 из 15,,,2026 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,,,,,,,,,во двор,предчистовая,,,,
31997892,3-комнатная,"82,8 м²",,,14 из 15,,,2026 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,,,,,,,,,во двор,предчистовая,,,,
32091902,3-комнатная,"82,8 м²",,,3 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
49302432,3-комнатная,"82,8 м²","35,1 м²",,3 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
40618564,3-комнатная,"82,8 м²",,,7 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
36999505,3-комнатная,"82,8 м²",,,9 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
30772065,3-комнатная,"82,9 м²","37,8 м²",,29 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,без отделки,,,,
29602346,3-комнатная,"82,9 м²","46,7 м²",,35 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,без отделки,,,,
29672811,3-комнатная,"82,9 м²","46,7 м²",,37 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,без отделки,,,,
38950000,3-комнатная,82 м²,33 м²,16 м²,16 из 19,совмещённый,2,,3 м,есть,монолит,подземная,,есть,Нужен ремонт,,,,нет,,,,,,,Спортивная площадка,,,во двор,,2014,,,
31000000,3-комнатная,82 м²,50 м²,15 м²,17 из 28,,2,,"3,2 м",есть,монолит,подземная,,есть,Нужен ремонт,,,,,,,,,,,Спортивная площадка,,,на улицу,,2021,,,
33000000,3-комнатная,82 м²,45 м²,15 м²,23 из 23,,2,,"4,2 м",есть,кирпич-монолит,подземная,,,Нужен ремонт,,,,,,,,,,,,,апартаменты,на улицу,,2023,,,
20500000,3-комнатная,82 м²,57 м²,8 м²,4 из 5,,,,"3,2 м",,кирпич,открытая,,есть,Нужен ремонт,,,,,,,,,,,Хорошие школы,во двор и на улицу,,,,,сталинка,,
45000000,3-комнатная,82 м²,52 м²,22 м²,5 из 18,раздельный,2,,"2,9 м",есть,монолит,подземная,,,Дизайнерский,есть,,,есть,,есть,,,центральное,,Спортивная площадка,,,на улицу,,2018,,,
19500000,3-комнатная,82 м²,44 м²,10 м²,7 из 16,,,,,,панель,,,,,,,,,,,,,центральное,,Хорошие школы,,,,,,,П-46м,
25772628,3-комнатная,"83,1 м²","32,4 м²","15,9 м²",2 из 19,раздельный,1,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,без отделки,,,,
55502490,3-комнатная,"83,1 м²","33,7 м²","29,1 м²",8 из 22,раздельный,1,3 кв. 2028 г.,"3,23 м",есть,монолит,закрытая,закрытая,есть,,,,,,,,,,,,,,,,,,,,
30679024,3-комнатная,"83,1 м²","51,3 м²","7,2 м²",9 из 13,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
40700378,3-комнатная,"83,2 м²",,,12 из 28,,,2 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
35785152,3-комнатная,"83,2 м²",40 м²,"18,9 м²",12 из 29,совмещённый,2,2025 г.,"2,87 м",есть,кирпич-монолит,подземная,,,,,,,,,,,,,,Спортивная площадка,,,во двор,предчистовая,,,,
36440697,3-комнатная,"83,2 м²",,,21 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
33192731,3-комнатная,"83,2 м²","38,7 м²","26,6 м²",26 из 44,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
33556184,3-комнатная,"83,2 м²","38,7 м²","26,6 м²",31 из 44,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
47324724,3-комнатная,"83,2 м²",,,9 из 28,,,2 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
37465168,3-комнатная,"83,3 м²","55,2 м²",,4 из 17,,,2 кв. 2027 г.,"3,3 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
37309383,3-комнатная,"83,4 м²",,,4 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
37325670,3-комнатная,"83,4 м²","57,9 м²",,41 из 45,совмещённый,1,1 кв. 2028 г.,3 м,есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,Спортивная площадка,,,на улицу,предчистовая,,,,
38899229,3-комнатная,"83,4 м²",,,6 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
53980245,3-комнатная,"83,5 м²","35,7 м²",,35 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
31398933,3-комнатная,"83,6 м²","42,5 м²","15,9 м²",13 из 19,совмещённый,2,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,,,,,,,,,,,,,,,,,,,,,,
32500000,3-комнатная,"83,6 м²","36,5 м²",15 м²,18 из 26,,2,,"3,1 м",есть,монолит,подземная,,есть,Нужен ремонт,,,,,,,,,,,Спортивная площадка,,,на улицу,,2021,,,
28706264,3-комнатная,"83,6 м²","41,8 м²",,25 из 27,,,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,,,,,,,,,во двор,предчистовая,,,,
52743240,3-комнатная,"83,6 м²","35,7 м²",,30 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
53894412,3-комнатная,"83,6 м²","35,7 м²",,32 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
37494167,3-комнатная,"83,6 м²",,,7 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
31261080,3-комнатная,"83,7 м²","38,7 м²","26,6 м²",12 из 44,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
30195452,3-комнатная,"83,7 м²","38,4 м²","26,9 м²",2 из 44,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
32263089,3-комнатная,"83,7 м²","38,7 м²","26,6 м²",20 из 44,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
54279450,3-комнатная,"83,7 м²","34,3 м²","13,4 м²",3 из 22,совмещённый,1,2 кв. 2025 г.,"3,08 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
39800000,3-комнатная,"83,7 м²","55,7 м²","9,8 м²",6 из 8,совмещённый,1,,3 м,есть,блок,закрытая,,,Дизайнерский,,,,есть,,,,,центральное,,Хорошая школа,во двор и на улицу,,,,,сталинка,II-18,
30982745,3-комнатная,"83,7 м²","38,7 м²","26,6 м²",9 из 44,,,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
18027598,3-комнатная,"83,8 м²","42,4 м²","21,5 м²",11 из 23,,1,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,чистовая,,,,
18672121,3-комнатная,"83,8 м²","42,4 м²","21,5 м²",16 из 23,,1,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,чистовая,,,,
45162753,3-комнатная,"83,8 м²","33,8 м²",,22 из 43,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,,,,,
49316300,3-комнатная,"83,8 м²",34 м²,"29,6 м²",3 из 22,раздельный,1,3 кв. 2028 г.,"3,07 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
49986700,3-комнатная,"83,8 м²",34 м²,"29,6 м²",3 из 22,раздельный,1,3 кв. 2028 г.,"3,07 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
17493230,3-комнатная,"83,8 м²","42,4 м²","21,5 м²",8 из 23,,1,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,чистовая,,,,
48213135,3-комнатная,"83,9 м²","33,3 м²",,12 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
44316462,3-комнатная,"83,9 м²",,,21 из 28,,,3 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
17500000,3-комнатная,"83,9 м²","49,9 м²",15 м²,5 из 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050281,3-комнатная,"83,9 м²","33,3 м²",,7 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
48950910,3-комнатная,83 м²,"35,4 м²",,11 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
36000000,3-комнатная,83 м²,"42,4 м²","19,1 м²",12 из 17,совмещённый,2,,"2,7 м",есть,монолит,подземная,,,Евро,,,,,,есть,,,,,,во двор и на улицу,,,,2023,,,
50161050,3-комнатная,83 м²,"35,5 м²",,17 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
51087330,3-комнатная,83 м²,"35,5 м²",,18 из 36,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,чистовая,,,,
24150000,3-комнатная,83 м²,,,2 из 30,,,,,,,,,,,,,,нет,,,,,,,,,,,,2024,,,
46000000,3-комнатная,83 м²,30 м²,15 м²,25 из 33,совмещённый,1,,3 м,есть,монолит,закрытая,,,Нужен ремонт,,,,,,,,,,,,,,на улицу,,2023,,,
40000000,3-комнатная,83 м²,45 м²,11 м²,4 из 18,,4,,"3,2 м",есть,кирпич-монолит,подземная,,есть,Нужен ремонт,,,,,,,,,,,,,,на улицу,,2024,,,
39443894,3-комнатная,83 м²,,,5 из 28,,,2 кв. 2025 г.,,,,,,,,,,,,,,,,,,,,,,,,,,
19499000,3-комнатная,83 м²,55 м²,9 м²,8 из 8,раздельный,1,,"2,8 м",есть,кирпич,,,есть,Нужен ремонт,,,,нет,,есть,,,центральное,,Хорошая школа,во двор и на улицу,,,,,сталинка,,
32499265,3-комнатная,"84,1 м²","36,9 м²",,24 из 49,,,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,,,,,,,,,во двор,предчистовая,,,,
51578530,3-комнатная,"84,1 м²","34,1 м²","29,6 м²",7 из 22,раздельный,1,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
52251330,3-комнатная,"84,1 м²","34,1 м²","29,6 м²",7 из 22,раздельный,1,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,,,,,
19300000,3-комнатная,"84,2 м²",48 м²,10 м²,7 из 17,раздельный,1,,"2,64 м",есть,панель,закрытая,,,Хороший,,,,есть,,,,,домовая котельная,,,во двор и на улицу,,,,2012,,КОПЭ,
45462566,3-комнатная,"84,4 м²","37,3 м²",,39 из 49,,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,,,,,
38652054,3-комнатная,"84,4 м²","56,1 м²",,9 из 17,,,2 кв. 2027 г.,"3,3 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
42676725,3-комнатная,"84,5 м²","48,4 м²","11,4 м²",12 из 17,,,2025 г.,,,монолит,подземная,,,,,,,,,,,,,,,,,,,,,,
40496057,3-комнатная,"84,5 м²","56,1 м²",,14 из 17,,,2 кв. 2027 г.,"3,3 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,без отделки,,,,
39370240,3-комнатная,"84,5 м²","48,4 м²","11,4 м²",3 из 17,,,2025 г.,,,монолит,подземная,,,,,,,,,,,,,,,,,,,,,,
28923927,3-комнатная,"84,5 м²","38,3 м²",,4 из 59,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,
27000000,3-комнатная,"84,5 м²","55,5 м²",9 м²,5 из 9,совмещённый,1,,"2,8 м",есть,,закрытая,,,Дизайнерский,,,,есть,,,,,,,Спортивная площадка,,,во двор,,,сталинка,,
22500000,3-комнатная,"84,6 м²","50,3 м²","10,3 м²",11 из 12,раздельный,1,,,есть,панель,,,есть,,,,,,,,,,центральное,,Спортивная площадка,,,,,,,П-3М,
15681212,3-комнатная,"84,6 м²","41,4 м²","18,7 м²",5 из 23,,1,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
15808701,3-комнатная,"84,6 м²","41,4 м²","18,7 м²",6 из 23,,1,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,закрытая,,,,,,,,,,,,,,,,,без отделки,,,,
32512942,3-комнатная,"84,7 м²","45,7 м²",,34 из 46,,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,
39000000,3-комнатная,"84,8 м²","43,9 м²","13,5 м²",9 из 12,раздельный,1,,"3,1 м",есть,кирпич,,,,Нужен ремонт,,,,нет,,,,,центральное,,Хорошая школа,,,во двор,,,сталинка,,
